GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5101912,2010,Annandale,Virginia,41008,8.89,,39.13,1422,77151,411900,31.2,36.54,8.31,27.62,0.2,24.51,0.1,2.46,0.26,,,,,0,0,0
5101912,2011,Annandale,Virginia,42893,8.44,5623,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,585,180,3.2,10.4,0,0,0
5101912,2012,Annandale,Virginia,42893,8.44,5694,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,636,148,2.6,11.17,0,0,0
5101912,2013,Annandale,Virginia,42893,8.44,5771,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,708,126,2.18,12.27,0,0,0
5101912,2014,Annandale,Virginia,42893,8.44,5836,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,677,126,2.16,11.6,1,0,0
5101912,2015,Annandale,Virginia,42893,8.44,5910,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,669,140,2.37,11.32,1,0,0
5101912,2016,Annandale,Virginia,42893,8.44,5980,40.37,1540,79774,434300,34.6,35.92,6.8,29.5,0.18,24.22,0.01,3.18,0.19,730,195,3.26,12.21,0,0,0
5102040,2000,Appalachia,Virginia,1839,29.62,,38.48,305,20405,40800,26.5,93.26,4.57,1.2,0.16,0.16,0,0.44,0.22,,,,,0,0,0
5102040,2001,Appalachia,Virginia,1839,29.62,229.34,38.48,305,20405,40800,26.5,93.26,4.57,1.2,0.16,0.16,0,0.44,0.22,5.73,5.27,2.3,2.5,1,0,0
5102040,2002,Appalachia,Virginia,1839,29.62,230.85,38.48,305,20405,40800,26.5,93.26,4.57,1.2,0.16,0.16,0,0.44,0.22,7.2,7.2,3.12,3.12,0,0,0
5102040,2003,Appalachia,Virginia,1839,29.62,233.15,38.48,305,20405,40800,26.5,93.26,4.57,1.2,0.16,0.16,0,0.44,0.22,5.02,3.76,1.61,2.15,0,0,0
5102040,2004,Appalachia,Virginia,1839,29.62,234.66,38.48,305,20405,40800,26.5,93.26,4.57,1.2,0.16,0.16,0,0.44,0.22,12.13,7.99,3.4,5.17,0,0,0
5102040,2005,Appalachia,Virginia,1960,23.97,236.96,40.9,293,25250,56300,23.7,86.12,9.69,0.46,0,0.2,0,3.52,0,14.23,8.83,3.73,6.01,0,0,0
5102040,2006,Appalachia,Virginia,1960,23.97,238.47,40.9,293,25250,56300,23.7,86.12,9.69,0.46,0,0.2,0,3.52,0,8.45,5.94,2.49,3.54,0,0,0
5102040,2007,Appalachia,Virginia,1960,23.97,240.77,40.9,293,25250,56300,23.7,86.12,9.69,0.46,0,0.2,0,3.52,0,7.07,5.02,2.08,2.94,1,0,0
5102040,2008,Appalachia,Virginia,1960,23.97,242.28,40.9,293,25250,56300,23.7,86.12,9.69,0.46,0,0.2,0,3.52,0,2.97,2.97,1.23,1.23,1,0,0
5102040,2009,Appalachia,Virginia,1960,23.97,244.58,40.9,293,25250,56300,23.7,86.12,9.69,0.46,0,0.2,0,3.52,0,7.86,7.86,3.21,3.21,0,0,0
5102040,2010,Appalachia,Virginia,1754,25.85,246.09,47.04,455,27667,53600,25.5,94.98,2.91,0.57,0.23,0.11,0,1.14,0.06,5.15,3.76,1.53,2.09,1,0,0
5102040,2011,Appalachia,Virginia,1871,28.96,251.78,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,11.34,9.96,3.96,4.5,1,0,0
5102040,2012,Appalachia,Virginia,1871,28.96,257.46,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,9.5,8.24,3.2,3.69,1,0,0
5102040,2013,Appalachia,Virginia,1871,28.96,264.4,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,19.71,16.15,6.11,7.45,1,0,0
5102040,2014,Appalachia,Virginia,1871,28.96,270.09,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,16.66,8.83,3.27,6.17,1,0,0
5102040,2015,Appalachia,Virginia,1871,28.96,275.78,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,17.15,8.37,3.03,6.22,1,0,0
5102040,2016,Appalachia,Virginia,1871,28.96,281.46,45.69,586,32932,58900,35.7,91.82,4.38,0.11,0,0.59,0,3.1,0,15.44,10.42,3.7,5.48,0,0,0
5102064,2000,Apple Mountain Lake,Virginia,,,32.48,,,,,,,,,,,,,,0.23,0.23,0.7,0.7,0,0,0
5102064,2001,Apple Mountain Lake,Virginia,,,34.15,,,,,,,,,,,,,,1.52,1.52,4.45,4.45,0,0,0
5102064,2002,Apple Mountain Lake,Virginia,,,36.12,,,,,,,,,,,,,,3.04,2.36,6.52,8.41,0,0,0
5102064,2003,Apple Mountain Lake,Virginia,,,37.79,,,,,,,,,,,,,,3.19,2.73,7.24,8.44,0,0,0
5102064,2004,Apple Mountain Lake,Virginia,,,39.54,,,,,,,,,,,,,,2.43,1.6,4.04,6.16,0,0,0
5102064,2005,Apple Mountain Lake,Virginia,,,41.21,,,,,,,,,,,,,,1.97,1.75,4.24,4.79,0,0,0
5102064,2006,Apple Mountain Lake,Virginia,,,42.88,,,,,,,,,,,,,,1.82,1.6,3.72,4.26,0,0,0
5102064,2007,Apple Mountain Lake,Virginia,,,44.85,,,,,,,,,,,,,,2.05,2.05,4.56,4.56,0,0,0
5102064,2008,Apple Mountain Lake,Virginia,,,46.29,,,,,,,,,,,,,,1.29,1.29,2.79,2.79,0,0,0
5102064,2009,Apple Mountain Lake,Virginia,,,48.27,,,,,,,,,,,,,,2.36,2.13,4.41,4.88,0,0,0
5102064,2010,Apple Mountain Lake,Virginia,1396,0,49.94,12.18,873,75875,223500,,87.11,1.36,7.59,0.72,1.72,0,1.5,0,3.5,3.19,6.4,7.01,1,0,0
5102064,2011,Apple Mountain Lake,Virginia,1459,0,51.23,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,2.74,0.23,0.44,5.35,1,0,0
5102064,2012,Apple Mountain Lake,Virginia,1459,0,52.6,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,3.04,3.04,5.79,5.79,1,0,0
5102064,2013,Apple Mountain Lake,Virginia,1459,0,53.89,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,3.5,3.5,6.49,6.49,1,0,0
5102064,2014,Apple Mountain Lake,Virginia,1459,0,55.18,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,2.28,2.05,3.72,4.13,1,0,0
5102064,2015,Apple Mountain Lake,Virginia,1459,0,56.55,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,3.11,3.11,5.5,5.5,1,0,0
5102064,2016,Apple Mountain Lake,Virginia,1459,0,57.84,10.92,,78370,201100,,90.68,0,4.87,0,2.4,0,2.06,0,1.44,0.68,1.18,2.49,1,0,0
5102072,2000,Appomattox,Virginia,1761,18.41,200.75,34.5,449,24167,76900,23.3,66.84,32.03,0.23,0.28,0,0,0.51,0.11,4.11,4.11,2.05,2.05,0,0,0
5102072,2001,Appomattox,Virginia,1761,18.41,206.98,34.5,449,24167,76900,23.3,66.84,32.03,0.23,0.28,0,0,0.51,0.11,9.67,7.67,3.71,4.67,0,0,0
5102072,2002,Appomattox,Virginia,1761,18.41,211.57,34.5,449,24167,76900,23.3,66.84,32.03,0.23,0.28,0,0,0.51,0.11,9.85,9.85,4.66,4.66,0,0,0
5102072,2003,Appomattox,Virginia,1761,18.41,217.72,34.5,449,24167,76900,23.3,66.84,32.03,0.23,0.28,0,0,0.51,0.11,13.45,13.25,6.09,6.18,0,0,0
5102072,2004,Appomattox,Virginia,1761,18.41,223.95,34.5,449,24167,76900,23.3,66.84,32.03,0.23,0.28,0,0,0.51,0.11,10.07,0.24,0.11,4.5,0,0,0
5102072,2005,Appomattox,Virginia,2171,14.67,230.13,41.32,489,30469,110900,24.9,68.77,29.66,0,0,0,0,1.57,0,12.61,7.97,3.46,5.48,0,0,0
5102072,2006,Appomattox,Virginia,2171,14.67,234.72,41.32,489,30469,110900,24.9,68.77,29.66,0,0,0,0,1.57,0,7.87,3.5,1.49,3.35,0,0,0
5102072,2007,Appomattox,Virginia,2171,14.67,240.95,41.32,489,30469,110900,24.9,68.77,29.66,0,0,0,0,1.57,0,8.17,4.29,1.78,3.39,0,0,0
5102072,2008,Appomattox,Virginia,2171,14.67,247.09,41.32,489,30469,110900,24.9,68.77,29.66,0,0,0,0,1.57,0,7.42,6.05,2.45,3,0,0,0
5102072,2009,Appomattox,Virginia,2171,14.67,251.77,41.32,489,30469,110900,24.9,68.77,29.66,0,0,0,0,1.57,0,6.69,6.09,2.42,2.66,0,0,0
5102072,2010,Appomattox,Virginia,1733,21.25,257.92,46.22,532,29904,131400,31.4,64.8,30.99,1.44,0.35,0.17,0,2.08,0.17,5.56,4.17,1.62,2.16,1,0,0
5102072,2011,Appomattox,Virginia,2124,26.02,264,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,10.81,8.21,3.11,4.09,0,0,0
5102072,2012,Appomattox,Virginia,2124,26.02,268.54,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,2.94,2.25,0.84,1.09,0,0,0
5102072,2013,Appomattox,Virginia,2124,26.02,274.94,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,11.06,9.05,3.29,4.02,0,0,0
5102072,2014,Appomattox,Virginia,2124,26.02,280.07,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,20.84,7.32,2.61,7.44,0,0,0
5102072,2015,Appomattox,Virginia,2124,26.02,285.56,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,17.01,7.39,2.59,5.96,0,0,0
5102072,2016,Appomattox,Virginia,2124,26.02,290.69,41.44,692,26166,111400,34.7,60.26,37.19,0.99,0,0.05,0,1.51,0,19.52,9.87,3.4,6.71,0,0,0
5102112,2000,Aquia Harbour,Virginia,7856,1.73,202.21,12.3,1158,81769,173800,20,83.83,8.68,3.41,0.55,1.26,0.1,1.83,0.33,7.81,7.81,3.86,3.86,0,0,0
5102112,2001,Aquia Harbour,Virginia,7856,1.73,219.26,12.3,1158,81769,173800,20,83.83,8.68,3.41,0.55,1.26,0.1,1.83,0.33,13.87,11.23,5.12,6.33,0,0,0
5102112,2002,Aquia Harbour,Virginia,7856,1.73,235.23,12.3,1158,81769,173800,20,83.83,8.68,3.41,0.55,1.26,0.1,1.83,0.33,22.6,10.42,4.43,9.61,0,0,0
5102112,2003,Aquia Harbour,Virginia,7856,1.73,251.64,12.3,1158,81769,173800,20,83.83,8.68,3.41,0.55,1.26,0.1,1.83,0.33,30.39,14.28,5.67,12.08,0,0,0
5102112,2004,Aquia Harbour,Virginia,7856,1.73,267.62,12.3,1158,81769,173800,20,83.83,8.68,3.41,0.55,1.26,0.1,1.83,0.33,17.83,8.06,3.01,6.66,0,0,0
5102112,2005,Aquia Harbour,Virginia,8173,1.64,283.67,16.82,1311,105611,375700,25.1,75.02,12.24,7.26,0,1.77,0,3.56,0.16,19.42,6.22,2.19,6.84,0,0,0
5102112,2006,Aquia Harbour,Virginia,8173,1.64,297.75,16.82,1311,105611,375700,25.1,75.02,12.24,7.26,0,1.77,0,3.56,0.16,27.81,15.34,5.15,9.34,0,0,0
5102112,2007,Aquia Harbour,Virginia,8173,1.64,314.65,16.82,1311,105611,375700,25.1,75.02,12.24,7.26,0,1.77,0,3.56,0.16,15.31,12.92,4.11,4.87,0,0,0
5102112,2008,Aquia Harbour,Virginia,8173,1.64,331.03,16.82,1311,105611,375700,25.1,75.02,12.24,7.26,0,1.77,0,3.56,0.16,21.16,19.96,6.03,6.39,0,0,0
5102112,2009,Aquia Harbour,Virginia,8173,1.64,346.19,16.82,1311,105611,375700,25.1,75.02,12.24,7.26,0,1.77,0,3.56,0.16,12.41,10.81,3.12,3.58,0,0,0
5102112,2010,Aquia Harbour,Virginia,6727,1.61,362.16,10.8,2001,121071,321400,23.4,79.53,7.39,7.33,0.43,2.23,0.12,2.75,0.22,12.79,12.4,3.42,3.53,1,0,0
5102112,2011,Aquia Harbour,Virginia,6975,1.01,369.21,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,15.43,10.83,2.93,4.18,1,0,0
5102112,2012,Aquia Harbour,Virginia,6975,1.01,375.36,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,11.28,8.88,2.37,3,1,0,0
5102112,2013,Aquia Harbour,Virginia,6975,1.01,385.31,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,18.16,14.17,3.68,4.71,1,0,0
5102112,2014,Aquia Harbour,Virginia,6975,1.01,391.51,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,24.47,19.08,4.87,6.25,1,0,0
5102112,2015,Aquia Harbour,Virginia,6975,1.01,397.66,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,45.25,21.83,5.49,11.38,0,0,0
5102112,2016,Aquia Harbour,Virginia,6975,1.01,404.7,12.52,1954,120200,324200,35.4,72.97,13.05,7.86,0,2.54,0,3.58,0,28.25,11.63,2.87,6.98,0,0,0
5102248,2000,Arcola,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5102248,2001,Arcola,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5102248,2002,Arcola,Virginia,,,6.12,,,,,,,,,,,,,,0,0,0,0,0,0,0
5102248,2003,Arcola,Virginia,,,7.45,,,,,,,,,,,,,,0.27,0.27,3.57,3.57,0,0,0
5102248,2004,Arcola,Virginia,,,8.64,,,,,,,,,,,,,,0.27,0,0,3.08,0,0,0
5102248,2005,Arcola,Virginia,,,9.97,,,,,,,,,,,,,,0.4,0.13,1.33,4,0,0,0
5102248,2006,Arcola,Virginia,,,11.3,,,,,,,,,,,,,,0.8,0.53,4.71,7.06,0,0,0
5102248,2007,Arcola,Virginia,,,12.5,,,,,,,,,,,,,,0.53,0.53,4.26,4.26,0,0,0
5102248,2008,Arcola,Virginia,,,13.83,,,,,,,,,,,,,,0.93,0.93,6.73,6.73,0,0,0
5102248,2009,Arcola,Virginia,,,15.02,,,,,,,,,,,,,,0.53,0.53,3.54,3.54,0,0,0
5102248,2010,Arcola,Virginia,233,0,16.35,21.92,,,1000001,,42.06,4.72,17.17,0,30.9,0,5.15,0,0.66,0.66,4.07,4.07,1,0,0
5102248,2011,Arcola,Virginia,229,0,21.67,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0.13,0,0,0.61,1,0,0
5102248,2012,Arcola,Virginia,229,0,26.99,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0.27,0.27,0.99,0.99,1,0,0
5102248,2013,Arcola,Virginia,229,0,32.31,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0.53,0.53,1.65,1.65,0,0,0
5102248,2014,Arcola,Virginia,229,0,37.5,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0.13,0.13,0.35,0.35,1,0,0
5102248,2015,Arcola,Virginia,229,0,42.81,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0,0,0,0,1,0,0
5102248,2016,Arcola,Virginia,229,0,48.13,9.41,,140724,549500,,75.11,0,0,0,3.49,0,21.4,0,0.4,0.4,0.83,0.83,0,0,0
5103000,2000,Arlington,Virginia,189453,7.76,,56.72,897,63001,262400,23.3,60.43,9.1,18.62,0.22,8.57,0.06,2.69,0.31,,,,,0,0,0
5103000,2001,Arlington,Virginia,189453,7.76,49654,56.72,897,63001,262400,23.3,60.43,9.1,18.62,0.22,8.57,0.06,2.69,0.31,2138,1131,2.28,4.31,0,0,0
5103000,2002,Arlington,Virginia,189453,7.76,50301,56.72,897,63001,262400,23.3,60.43,9.1,18.62,0.22,8.57,0.06,2.69,0.31,2004,1128,2.24,3.98,0,0,0
5103000,2003,Arlington,Virginia,189453,7.76,50970,56.72,897,63001,262400,23.3,60.43,9.1,18.62,0.22,8.57,0.06,2.69,0.31,1972,1123,2.2,3.87,0,0,0
5103000,2004,Arlington,Virginia,189453,7.76,51619,56.72,897,63001,262400,23.3,60.43,9.1,18.62,0.22,8.57,0.06,2.69,0.31,2190,763,1.48,4.24,0,0,0
5103000,2005,Arlington,Virginia,206405,4.21,52317,51.77,1462,93806,565100,25.2,64,8.01,16.71,0.23,8.33,0.03,1.89,0.81,1768,612,1.17,3.38,0,0,0
5103000,2006,Arlington,Virginia,206405,4.21,52951,51.77,1462,93806,565100,25.2,64,8.01,16.71,0.23,8.33,0.03,1.89,0.81,1800,575,1.09,3.4,0,0,0
5103000,2007,Arlington,Virginia,206405,4.21,,51.77,1462,93806,565100,25.2,64,8.01,16.71,0.23,8.33,0.03,1.89,0.81,,,,,0,0,0
5103000,2008,Arlington,Virginia,206405,4.21,,51.77,1462,93806,565100,25.2,64,8.01,16.71,0.23,8.33,0.03,1.89,0.81,,,,,0,0,0
5103000,2009,Arlington,Virginia,206405,4.21,,51.77,1462,93806,565100,25.2,64,8.01,16.71,0.23,8.33,0.03,1.89,0.81,,,,,0,0,0
5103000,2010,Arlington,Virginia,207627,4.8,,56.7,1678,102459,577300,25.7,64.04,8.23,15.11,0.19,9.52,0.06,2.55,0.29,,,,,0,0,0
5103000,2011,Arlington,Virginia,223945,6.12,,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,,,,,0,0,0
5103000,2012,Arlington,Virginia,223945,6.12,,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,,,,,0,0,0
5103000,2013,Arlington,Virginia,223945,6.12,,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,,,,,0,0,0
5103000,2014,Arlington,Virginia,223945,6.12,,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,,,,,0,0,0
5103000,2015,Arlington,Virginia,223945,6.12,60844,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,1497,487,0.8,2.46,1,0,0
5103000,2016,Arlington,Virginia,223945,6.12,61873,55.61,1827,105763,607700,26.5,63.01,8.3,15.46,0.26,9.86,0.09,2.58,0.44,1724,535,0.86,2.79,0,0,0
5103208,2000,Arrington,Virginia,,,33.27,,,,,,,,,,,,,,0.71,0.71,2.13,2.13,0,0,0
5103208,2001,Arrington,Virginia,,,34.33,,,,,,,,,,,,,,0.71,0,0,2.06,0,0,0
5103208,2002,Arrington,Virginia,,,35.4,,,,,,,,,,,,,,0.35,0,0,1,0,0,0
5103208,2003,Arrington,Virginia,,,36.46,,,,,,,,,,,,,,2.83,2.12,5.83,7.77,0,0,0
5103208,2004,Arrington,Virginia,,,37.52,,,,,,,,,,,,,,1.42,1.42,3.77,3.77,0,0,0
5103208,2005,Arrington,Virginia,,,38.58,,,,,,,,,,,,,,1.42,1.42,3.67,3.67,0,0,0
5103208,2006,Arrington,Virginia,,,39.29,,,,,,,,,,,,,,1.42,1.42,3.6,3.6,0,0,0
5103208,2007,Arrington,Virginia,,,40.35,,,,,,,,,,,,,,1.42,1.42,3.51,3.51,0,0,0
5103208,2008,Arrington,Virginia,,,41.41,,,,,,,,,,,,,,1.06,1.06,2.56,2.56,0,0,0
5103208,2009,Arrington,Virginia,,,42.47,,,,,,,,,,,,,,0.35,0.35,0.83,0.83,0,0,0
5103208,2010,Arrington,Virginia,708,24.5,43.54,17.29,531,45516,84700,46.2,63.7,31.5,3.39,0.14,0.14,0,1.13,0,1.77,1.77,4.07,4.07,0,0,0
5103208,2011,Arrington,Virginia,767,26.06,44.24,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,4.25,3.54,8,9.6,0,0,0
5103208,2012,Arrington,Virginia,767,26.06,44.95,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,1.42,1.42,3.15,3.15,0,0,0
5103208,2013,Arrington,Virginia,767,26.06,45.66,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,0.71,0.71,1.55,1.55,1,0,0
5103208,2014,Arrington,Virginia,767,26.06,,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,,,,,0,0,0
5103208,2015,Arrington,Virginia,767,26.06,,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,,,,,0,0,0
5103208,2016,Arrington,Virginia,767,26.06,,26.15,,45656,103100,,64.93,35.07,0,0,0,0,0,0,,,,,0,0,0
5103320,2000,Ashburn,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5103320,2001,Ashburn,Virginia,,,,,,,,,,,,,,,,,,,,,0,0,0
5103320,2002,Ashburn,Virginia,,,1748.17,,,,,,,,,,,,,,163.86,58.92,3.37,9.37,0,0,0
5103320,2003,Ashburn,Virginia,,,2004.31,,,,,,,,,,,,,,236.21,76.95,3.84,11.79,0,0,0
5103320,2004,Ashburn,Virginia,,,2261.48,,,,,,,,,,,,,,353.64,110.13,4.87,15.64,0,0,0
5103320,2005,Ashburn,Virginia,,,2519.66,,,,,,,,,,,,,,332.5,100.99,4.01,13.2,0,0,0
5103320,2006,Ashburn,Virginia,,,2776.22,,,,,,,,,,,,,,400.88,94.95,3.42,14.44,0,0,0
5103320,2007,Ashburn,Virginia,,,3033.4,,,,,,,,,,,,,,157.39,113.44,3.74,5.19,0,0,0
5103320,2008,Ashburn,Virginia,,,3287.57,,,,,,,,,,,,,,174.38,151.38,4.6,5.3,0,0,0
5103320,2009,Ashburn,Virginia,,,3547.71,,,,,,,,,,,,,,156.24,134.24,3.78,4.4,0,0,0
5103320,2010,Ashburn,Virginia,43511,2.24,3804.89,24.88,1656,120385,429700,32.3,64.08,7.59,9.76,0.16,14.93,0.04,3.15,0.3,203.05,113.57,2.98,5.34,1,0,0
5103320,2011,Ashburn,Virginia,48954,3.09,4059.66,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,231.77,78.71,1.94,5.71,1,0,0
5103320,2012,Ashburn,Virginia,48954,3.09,4310.43,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,267.95,91.91,2.13,6.22,1,0,0
5103320,2013,Ashburn,Virginia,48954,3.09,4569.21,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,307.54,105.56,2.31,6.73,0,0,0
5103320,2014,Ashburn,Virginia,48954,3.09,4815.45,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,282.5,77.99,1.62,5.87,1,0,0
5103320,2015,Ashburn,Virginia,48954,3.09,5069.22,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,244.95,76.01,1.5,4.83,1,0,0
5103320,2016,Ashburn,Virginia,48954,3.09,5321,27.97,1732,119090,443600,29.6,59.49,9.32,11.67,0.17,15.58,0.02,3.19,0.56,278.54,74.52,1.4,5.23,0,0,0
5103368,2000,Ashland,Virginia,6619,10.88,894.43,40.05,607,36125,117400,28.8,73.95,22.12,1.74,0.26,0.56,0,1.15,0.23,107.33,52.75,5.9,12,0,0,0
5103368,2001,Ashland,Virginia,6619,10.88,919.37,40.05,607,36125,117400,28.8,73.95,22.12,1.74,0.26,0.56,0,1.15,0.23,137.26,66.45,7.23,14.93,0,0,0
5103368,2002,Ashland,Virginia,6619,10.88,943.51,40.05,607,36125,117400,28.8,73.95,22.12,1.74,0.26,0.56,0,1.15,0.23,164.11,89.01,9.43,17.39,0,0,0
5103368,2003,Ashland,Virginia,6619,10.88,968.46,40.05,607,36125,117400,28.8,73.95,22.12,1.74,0.26,0.56,0,1.15,0.23,180.42,94.54,9.76,18.63,0,0,0
5103368,2004,Ashland,Virginia,6619,10.88,995.51,40.05,607,36125,117400,28.8,73.95,22.12,1.74,0.26,0.56,0,1.15,0.23,362.84,96.56,9.7,36.45,0,0,0
5103368,2005,Ashland,Virginia,7085,7.36,1020.43,41.39,705,44609,190500,24.7,72.35,20.28,3.85,0,2.68,0.55,0.28,0,355.48,83.05,8.14,34.84,0,0,0
5103368,2006,Ashland,Virginia,7085,7.36,1044.44,41.39,705,44609,190500,24.7,72.35,20.28,3.85,0,2.68,0.55,0.28,0,281.99,75.12,7.19,27,0,0,0
5103368,2007,Ashland,Virginia,7085,7.36,1070.49,41.39,705,44609,190500,24.7,72.35,20.28,3.85,0,2.68,0.55,0.28,0,146.24,66.4,6.2,13.66,0,0,0
5103368,2008,Ashland,Virginia,7085,7.36,1095.44,41.39,705,44609,190500,24.7,72.35,20.28,3.85,0,2.68,0.55,0.28,0,105.31,62.64,5.72,9.61,0,0,0
5103368,2009,Ashland,Virginia,7085,7.36,1119.58,41.39,705,44609,190500,24.7,72.35,20.28,3.85,0,2.68,0.55,0.28,0,81.91,30.69,2.74,7.32,0,0,0
5103368,2010,Ashland,Virginia,7225,5.04,1144.52,45.51,879,45227,193900,27.8,69.23,21.91,4.72,0.28,1.15,0.06,2.33,0.33,169.73,50.43,4.41,14.83,1,0,0
5103368,2011,Ashland,Virginia,7298,11.84,1169.91,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,109.4,57.89,4.95,9.35,1,0,0
5103368,2012,Ashland,Virginia,7298,11.84,1192.21,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,211.38,69.22,5.81,17.73,1,0,0
5103368,2013,Ashland,Virginia,7298,11.84,1217.6,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,312.23,85.25,7,25.64,1,0,0
5103368,2014,Ashland,Virginia,7298,11.84,1239.96,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,291.87,98.58,7.95,23.54,1,0,0
5103368,2015,Ashland,Virginia,7298,11.84,1264.35,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,249.54,50.09,3.96,19.74,1,0,0
5103368,2016,Ashland,Virginia,7298,11.84,1287.65,48.41,920,40902,178700,35.2,67.28,19.36,6.19,1.04,2.74,0,3.38,0,264.98,47.35,3.68,20.58,0,0,0
5103512,2000,Atkins,Virginia,1138,9.56,126.71,25.1,284,26667,73900,20.7,98.59,0,0.88,0.09,0,0,0.44,0,1.19,1.19,0.94,0.94,0,0,0
5103512,2001,Atkins,Virginia,1138,9.56,127.66,25.1,284,26667,73900,20.7,98.59,0,0.88,0.09,0,0,0.44,0,1.9,1.9,1.48,1.48,0,0,0
5103512,2002,Atkins,Virginia,1138,9.56,128.75,25.1,284,26667,73900,20.7,98.59,0,0.88,0.09,0,0,0.44,0,2.12,1.32,1.03,1.65,0,0,0
5103512,2003,Atkins,Virginia,1138,9.56,130.07,25.1,284,26667,73900,20.7,98.59,0,0.88,0.09,0,0,0.44,0,3.25,3.25,2.5,2.5,0,0,0
5103512,2004,Atkins,Virginia,1138,9.56,131.02,25.1,284,26667,73900,20.7,98.59,0,0.88,0.09,0,0,0.44,0,5.12,2.48,1.89,3.91,0,0,0
